"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.41,"provisorisch"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",134.32,"provisorisch"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",956.16,"provisorisch"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",21.77,"provisorisch"
"2021-01-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.11,"provisorisch"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.91,"provisorisch"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",106.17,"provisorisch"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",958.83,"provisorisch"
"2021-01-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.43,"provisorisch"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.26,"provisorisch"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",122.89,"provisorisch"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",956.51,"provisorisch"
"2021-01-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.85,"provisorisch"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.14,"provisorisch"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.8,"provisorisch"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",5.89,"provisorisch"
"2021-01-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.52,"provisorisch"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.37,"provisorisch"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",960.47,"provisorisch"
"2021-01-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.76,"provisorisch"
"2021-01-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",2.03,"provisorisch"
"2021-01-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.02,"provisorisch"
"2021-01-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",958.11,"provisorisch"
"2021-01-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.44,"provisorisch"
"2021-01-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.23,"provisorisch"
"2021-01-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.56,"provisorisch"
"2021-01-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",14.53,"provisorisch"
"2021-01-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.06,"provisorisch"
"2021-01-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.5,"provisorisch"
"2021-01-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.3,"provisorisch"
"2021-01-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.25,"provisorisch"
"2021-01-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.02,"provisorisch"
"2021-01-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",958.87,"provisorisch"
"2021-01-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.82,"provisorisch"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.53,"provisorisch"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.09,"provisorisch"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",18.58,"provisorisch"
"2021-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.48,"provisorisch"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.81,"provisorisch"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",961.8,"provisorisch"
"2021-01-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.49,"provisorisch"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.31,"provisorisch"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",959.4,"provisorisch"
"2021-01-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.4,"provisorisch"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.28,"provisorisch"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"provisorisch"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.42,"provisorisch"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",10.07,"provisorisch"
"2021-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.7,"provisorisch"
"2021-01-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.3,"provisorisch"
