"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2013-01-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.47,"bereinigt"
"2013-01-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.63,"bereinigt"
"2013-01-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",725.43,"bereinigt"
"2013-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.52,"bereinigt"
"2013-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.28,"bereinigt"
"2013-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.8,"bereinigt"
"2013-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",12.77,"bereinigt"
"2013-01-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",671.92,"bereinigt"
"2013-01-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.07,"bereinigt"
"2013-01-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.72,"bereinigt"
"2013-01-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.8,"bereinigt"
"2013-01-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",740.3,"bereinigt"
"2013-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.88,"bereinigt"
"2013-01-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.57,"bereinigt"
"2013-01-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.47,"bereinigt"
"2013-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",14.41,"bereinigt"
"2013-01-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",25.07,"bereinigt"
"2013-01-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.07,"bereinigt"
"2013-01-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.55,"bereinigt"
"2013-01-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.5,"bereinigt"
"2013-01-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",10.78,"bereinigt"
"2013-01-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.01,"bereinigt"
"2013-01-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.33,"bereinigt"
"2013-01-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.4,"bereinigt"
"2013-01-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",58.33,"bereinigt"
"2013-01-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",208.45,"bereinigt"
"2013-01-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.54,"bereinigt"
"2013-01-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.11,"bereinigt"
"2013-01-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.2,"bereinigt"
"2013-01-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",272.05,"bereinigt"
"2013-01-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.48,"bereinigt"
"2013-01-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.96,"bereinigt"
"2013-01-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.13,"bereinigt"
"2013-01-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",23.77,"bereinigt"
"2013-01-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",23.98,"bereinigt"
"2013-01-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.73,"bereinigt"
"2013-01-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.77,"bereinigt"
"2013-01-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.26,"bereinigt"
"2013-01-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",1.8,"bereinigt"
"2013-01-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.65,"bereinigt"
"2013-01-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.59,"bereinigt"
"2013-01-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.12,"bereinigt"
"2013-01-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",10.52,"bereinigt"
"2013-01-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",60.82,"bereinigt"
"2013-01-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.4,"bereinigt"
"2013-01-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",958.6,"bereinigt"
"2013-01-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.51,"bereinigt"
"2013-01-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",208.57,"bereinigt"
"2013-01-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.32,"bereinigt"
"2013-01-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.47,"bereinigt"
"2013-01-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.24,"bereinigt"
"2013-01-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",32.22,"bereinigt"
"2013-01-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",70.3,"bereinigt"
"2013-01-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-1.65,"bereinigt"
"2013-01-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",958.94,"bereinigt"
"2013-01-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.53,"bereinigt"
"2013-01-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",29.37,"bereinigt"
"2013-01-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.62,"bereinigt"
"2013-01-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.78,"bereinigt"
"2013-01-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.38,"bereinigt"
"2013-01-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",33.44,"bereinigt"
"2013-01-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",965.48,"bereinigt"
"2013-01-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-3.18,"bereinigt"
"2013-01-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.41,"bereinigt"
"2013-01-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-1.86,"bereinigt"
"2013-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",874.57,"bereinigt"
"2013-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-3.2,"bereinigt"
"2013-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.22,"bereinigt"
"2013-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-2.17,"bereinigt"
"2013-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",20.65,"bereinigt"
"2013-01-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",4.52,"bereinigt"
"2013-01-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-3.98,"bereinigt"
"2013-01-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",958.9,"bereinigt"
"2013-01-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-2.39,"bereinigt"
"2013-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",66.25,"bereinigt"
"2013-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-4.12,"bereinigt"
"2013-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.64,"bereinigt"
"2013-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-2.32,"bereinigt"
"2013-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",37,"bereinigt"
"2013-01-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",308.33,"bereinigt"
