"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2016-01-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",946.41,"bereinigt"
"2016-01-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",5.51,"bereinigt"
"2016-01-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",585.08,"bereinigt"
"2016-01-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.07,"bereinigt"
"2016-01-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",948.66,"bereinigt"
"2016-01-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.53,"bereinigt"
"2016-01-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",686.65,"bereinigt"
"2016-01-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.73,"bereinigt"
"2016-01-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",945.85,"bereinigt"
"2016-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.13,"bereinigt"
"2016-01-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.92,"bereinigt"
"2016-01-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",138.05,"bereinigt"
"2016-01-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.64,"bereinigt"
"2016-01-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",947.82,"bereinigt"
"2016-01-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.13,"bereinigt"
"2016-01-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",137.22,"bereinigt"
"2016-01-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.9,"bereinigt"
"2016-01-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",950.16,"bereinigt"
"2016-01-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.11,"bereinigt"
"2016-01-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",265.65,"bereinigt"
"2016-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.7,"bereinigt"
"2016-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",947.3,"bereinigt"
"2016-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.05,"bereinigt"
"2016-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",46.7,"bereinigt"
"2016-01-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",288.55,"bereinigt"
"2016-01-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.36,"bereinigt"
"2016-01-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",951.14,"bereinigt"
"2016-01-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.57,"bereinigt"
"2016-01-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",295.67,"bereinigt"
"2016-01-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.78,"bereinigt"
"2016-01-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.53,"bereinigt"
"2016-01-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.94,"bereinigt"
"2016-01-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",388.65,"bereinigt"
"2016-01-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.59,"bereinigt"
"2016-01-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.61,"bereinigt"
"2016-01-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.65,"bereinigt"
"2016-01-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",43.23,"bereinigt"
"2016-01-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",396.53,"bereinigt"
"2016-01-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.02,"bereinigt"
"2016-01-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",951.23,"bereinigt"
"2016-01-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.21,"bereinigt"
"2016-01-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",430.55,"bereinigt"
"2016-01-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",4.85,"bereinigt"
"2016-01-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.6,"bereinigt"
"2016-01-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.63,"bereinigt"
"2016-01-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",491.22,"bereinigt"
"2016-01-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.49,"bereinigt"
"2016-01-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.74,"bereinigt"
"2016-01-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.79,"bereinigt"
"2016-01-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",12.45,"bereinigt"
"2016-01-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",547.35,"bereinigt"
"2016-01-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.86,"bereinigt"
"2016-01-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",956.36,"bereinigt"
"2016-01-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.22,"bereinigt"
"2016-01-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",633.57,"bereinigt"
"2016-01-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.93,"bereinigt"
"2016-01-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",958.72,"bereinigt"
"2016-01-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.74,"bereinigt"
"2016-01-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",644.27,"bereinigt"
"2016-01-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.46,"bereinigt"
"2016-01-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.86,"bereinigt"
"2016-01-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.39,"bereinigt"
"2016-01-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",14.44,"bereinigt"
"2016-01-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",519.87,"bereinigt"
"2016-01-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.37,"bereinigt"
"2016-01-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",953.99,"bereinigt"
"2016-01-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.89,"bereinigt"
"2016-01-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",604.71,"bereinigt"
"2016-01-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7.11,"bereinigt"
"2016-01-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",956.38,"bereinigt"
"2016-01-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.55,"bereinigt"
"2016-01-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",770.92,"bereinigt"
"2016-01-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.71,"bereinigt"
"2016-01-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",953.52,"bereinigt"
"2016-01-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.45,"bereinigt"
"2016-01-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",13.93,"bereinigt"
"2016-01-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",396.3,"bereinigt"
"2016-01-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.43,"bereinigt"
"2016-01-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",950.7,"bereinigt"
"2016-01-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.45,"bereinigt"
"2016-01-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",547.93,"bereinigt"
"2016-01-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.25,"bereinigt"
"2016-01-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",953.06,"bereinigt"
"2016-01-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.3,"bereinigt"
"2016-01-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",780.23,"bereinigt"
"2016-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.9,"bereinigt"
"2016-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",950.19,"bereinigt"
"2016-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7,"bereinigt"
"2016-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",7.29,"bereinigt"
"2016-01-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",414.31,"bereinigt"
"2016-01-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.88,"bereinigt"
"2016-01-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",945.8,"bereinigt"
"2016-01-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.36,"bereinigt"
"2016-01-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",560.41,"bereinigt"
"2016-01-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.74,"bereinigt"
"2016-01-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",948.19,"bereinigt"
"2016-01-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",9.17,"bereinigt"
"2016-01-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",803.08,"bereinigt"
"2016-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.32,"bereinigt"
"2016-01-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",945.35,"bereinigt"
"2016-01-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.9,"bereinigt"
"2016-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",13.87,"bereinigt"
"2016-01-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",345.97,"bereinigt"
"2016-01-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.14,"bereinigt"
"2016-01-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",953.7,"bereinigt"
"2016-01-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.46,"bereinigt"
"2016-01-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",357.52,"bereinigt"
"2016-01-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.73,"bereinigt"
"2016-01-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",956.18,"bereinigt"
"2016-01-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.91,"bereinigt"
"2016-01-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",594.26,"bereinigt"
"2016-01-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.44,"bereinigt"
"2016-01-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",953.28,"bereinigt"
"2016-01-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.58,"bereinigt"
"2016-01-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",35.18,"bereinigt"
"2016-01-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",360.68,"bereinigt"
"2016-01-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.08,"bereinigt"
"2016-01-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.15,"bereinigt"
"2016-01-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",4.44,"bereinigt"
"2016-01-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",400.08,"bereinigt"
"2016-01-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.59,"bereinigt"
"2016-01-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.57,"bereinigt"
"2016-01-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",4.72,"bereinigt"
"2016-01-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",491.93,"bereinigt"
"2016-01-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.33,"bereinigt"
"2016-01-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.66,"bereinigt"
"2016-01-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.57,"bereinigt"
"2016-01-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",14.26,"bereinigt"
"2016-01-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",63.82,"bereinigt"
"2016-01-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.85,"bereinigt"
"2016-01-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.56,"bereinigt"
"2016-01-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.51,"bereinigt"
"2016-01-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",116.27,"bereinigt"
"2016-01-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.31,"bereinigt"
"2016-01-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.91,"bereinigt"
"2016-01-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.42,"bereinigt"
"2016-01-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",260.63,"bereinigt"
"2016-01-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.24,"bereinigt"
"2016-01-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.98,"bereinigt"
"2016-01-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.17,"bereinigt"
"2016-01-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",28.53,"bereinigt"
"2016-01-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",109.73,"bereinigt"
"2016-01-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",1.53,"bereinigt"
"2016-01-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.7,"bereinigt"
"2016-01-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",3,"bereinigt"
"2016-01-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",100.4,"bereinigt"
"2016-01-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",2.02,"bereinigt"
"2016-01-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.17,"bereinigt"
"2016-01-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",3.7,"bereinigt"
"2016-01-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",35.77,"bereinigt"
"2016-01-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.77,"bereinigt"
"2016-01-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.19,"bereinigt"
"2016-01-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.47,"bereinigt"
"2016-01-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",39.27,"bereinigt"
"2016-01-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",146.42,"bereinigt"
"2016-01-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.49,"bereinigt"
"2016-01-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.81,"bereinigt"
"2016-01-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.03,"bereinigt"
"2016-01-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",135.65,"bereinigt"
"2016-01-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",0.95,"bereinigt"
"2016-01-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.18,"bereinigt"
"2016-01-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.02,"bereinigt"
"2016-01-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",100.17,"bereinigt"
"2016-01-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.66,"bereinigt"
"2016-01-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.25,"bereinigt"
"2016-01-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.01,"bereinigt"
"2016-01-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",35.88,"bereinigt"
"2016-01-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",41.04,"bereinigt"
"2016-01-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.19,"bereinigt"
"2016-01-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.5,"bereinigt"
"2016-01-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",-0.25,"bereinigt"
"2016-01-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",104.6,"bereinigt"
"2016-01-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.71,"bereinigt"
"2016-01-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.88,"bereinigt"
"2016-01-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",0.49,"bereinigt"
"2016-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",12.4,"bereinigt"
"2016-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.89,"bereinigt"
"2016-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.91,"bereinigt"
"2016-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.06,"bereinigt"
"2016-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",34.38,"bereinigt"
"2016-01-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2016-01-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-4.86,"bereinigt"
"2016-01-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.47,"bereinigt"
"2016-01-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",-3.04,"bereinigt"
"2016-01-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2016-01-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-4.24,"bereinigt"
"2016-01-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.91,"bereinigt"
"2016-01-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",-2.89,"bereinigt"
"2016-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2016-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-4.4,"bereinigt"
"2016-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.81,"bereinigt"
"2016-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-2.89,"bereinigt"
"2016-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",96.24,"bereinigt"
"2016-01-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",105.48,"bereinigt"
"2016-01-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-1.64,"bereinigt"
"2016-01-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.18,"bereinigt"
"2016-01-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",0.83,"bereinigt"
"2016-01-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",140.32,"bereinigt"
"2016-01-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-1.26,"bereinigt"
"2016-01-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.56,"bereinigt"
"2016-01-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",1.23,"bereinigt"
"2016-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",220.37,"bereinigt"
"2016-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.35,"bereinigt"
"2016-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.52,"bereinigt"
"2016-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.17,"bereinigt"
"2016-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",17.29,"bereinigt"
"2016-01-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",159.83,"bereinigt"
"2016-01-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",0.64,"bereinigt"
"2016-01-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.98,"bereinigt"
"2016-01-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",1.56,"bereinigt"
"2016-01-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",237.97,"bereinigt"
"2016-01-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",1.43,"bereinigt"
"2016-01-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.36,"bereinigt"
"2016-01-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",2.3,"bereinigt"
"2016-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",238.63,"bereinigt"
"2016-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.04,"bereinigt"
"2016-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.37,"bereinigt"
"2016-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.9,"bereinigt"
"2016-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",29.31,"bereinigt"
"2016-01-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2016-01-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",-0.98,"bereinigt"
"2016-01-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",973.12,"bereinigt"
"2016-01-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",2.06,"bereinigt"
"2016-01-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2016-01-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",-0.23,"bereinigt"
