"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2005-01-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",99.92,"bereinigt"
"2005-01-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.67,"bereinigt"
"2005-01-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",7.63,"bereinigt"
"2005-01-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",106.97,"bereinigt"
"2005-01-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5,"bereinigt"
"2005-01-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.96,"bereinigt"
"2005-01-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.57,"bereinigt"
"2005-01-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.37,"bereinigt"
"2005-01-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",373.73,"bereinigt"
"2005-01-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.69,"bereinigt"
"2005-01-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.65,"bereinigt"
"2005-01-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",295.52,"bereinigt"
"2005-01-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.94,"bereinigt"
"2005-01-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.69,"bereinigt"
"2005-01-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",13.11,"bereinigt"
"2005-01-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.94,"bereinigt"
"2005-01-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",303.64,"bereinigt"
"2005-01-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.77,"bereinigt"
"2005-01-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.32,"bereinigt"
"2005-01-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",37.7,"bereinigt"
"2005-01-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",985.26,"bereinigt"
"2005-01-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.28,"bereinigt"
"2005-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.9,"bereinigt"
"2005-01-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",64.67,"bereinigt"
"2005-01-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",983.1,"bereinigt"
"2005-01-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",17.63,"bereinigt"
"2005-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.45,"bereinigt"
"2005-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.46,"bereinigt"
"2005-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",58.23,"bereinigt"
"2005-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",980.83,"bereinigt"
"2005-01-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",290.85,"bereinigt"
"2005-01-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.01,"bereinigt"
"2005-01-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.38,"bereinigt"
"2005-01-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",34.36,"bereinigt"
"2005-01-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.89,"bereinigt"
"2005-01-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.98,"bereinigt"
"2005-01-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.6,"bereinigt"
"2005-01-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.96,"bereinigt"
"2005-01-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",983.99,"bereinigt"
"2005-01-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.05,"bereinigt"
"2005-01-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.38,"bereinigt"
"2005-01-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.34,"bereinigt"
"2005-01-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.61,"bereinigt"
"2005-01-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",12.23,"bereinigt"
"2005-01-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.12,"bereinigt"
"2005-01-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.21,"bereinigt"
"2005-01-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",36.16,"bereinigt"
"2005-01-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.27,"bereinigt"
"2005-01-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.37,"bereinigt"
"2005-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.01,"bereinigt"
"2005-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",66.79,"bereinigt"
"2005-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.31,"bereinigt"
"2005-01-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.75,"bereinigt"
"2005-01-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.85,"bereinigt"
"2005-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",63.94,"bereinigt"
"2005-01-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.56,"bereinigt"
"2005-01-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",278.68,"bereinigt"
"2005-01-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.24,"bereinigt"
"2005-01-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.45,"bereinigt"
"2005-01-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",64.28,"bereinigt"
"2005-01-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.07,"bereinigt"
"2005-01-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",61.25,"bereinigt"
"2005-01-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.56,"bereinigt"
"2005-01-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.04,"bereinigt"
"2005-01-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",32.77,"bereinigt"
"2005-01-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.05,"bereinigt"
"2005-01-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.9,"bereinigt"
"2005-01-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.85,"bereinigt"
"2005-01-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",61.7,"bereinigt"
"2005-01-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.64,"bereinigt"
"2005-01-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.15,"bereinigt"
"2005-01-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-0.17,"bereinigt"
"2005-01-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",26.65,"bereinigt"
"2005-01-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.91,"bereinigt"
"2005-01-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.22,"bereinigt"
"2005-01-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.58,"bereinigt"
"2005-01-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",55.85,"bereinigt"
"2005-01-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.67,"bereinigt"
"2005-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2005-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.82,"bereinigt"
"2005-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.42,"bereinigt"
"2005-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",56.73,"bereinigt"
"2005-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.36,"bereinigt"
"2005-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",288.45,"bereinigt"
"2005-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.83,"bereinigt"
"2005-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.12,"bereinigt"
"2005-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.02,"bereinigt"
"2005-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.09,"bereinigt"
"2005-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",107.06,"bereinigt"
"2005-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.08,"bereinigt"
"2005-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.07,"bereinigt"
"2005-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",34.11,"bereinigt"
"2005-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.55,"bereinigt"
"2005-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",293.4,"bereinigt"
"2005-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.38,"bereinigt"
"2005-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.63,"bereinigt"
"2005-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",14.13,"bereinigt"
"2005-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.3,"bereinigt"
"2005-01-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",406.2,"bereinigt"
"2005-01-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.31,"bereinigt"
"2005-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.51,"bereinigt"
"2005-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",11.24,"bereinigt"
"2005-01-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.99,"bereinigt"
"2005-01-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",8.77,"bereinigt"
"2005-01-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.39,"bereinigt"
"2005-01-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.1,"bereinigt"
"2005-01-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",57.21,"bereinigt"
"2005-01-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.77,"bereinigt"
"2005-01-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",67.47,"bereinigt"
"2005-01-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.95,"bereinigt"
"2005-01-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.44,"bereinigt"
