"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"1994-01-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",27.09,"bereinigt"
"1994-01-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.6,"bereinigt"
"1994-01-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.4,"bereinigt"
"1994-01-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.76,"bereinigt"
"1994-01-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",20.42,"bereinigt"
"1994-01-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.71,"bereinigt"
"1994-01-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",956.6,"bereinigt"
"1994-01-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.75,"bereinigt"
"1994-01-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",38.1,"bereinigt"
"1994-01-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.41,"bereinigt"
"1994-01-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",955.12,"bereinigt"
"1994-01-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.93,"bereinigt"
"1994-01-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",21.56,"bereinigt"
"1994-01-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.55,"bereinigt"
"1994-01-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",952.02,"bereinigt"
"1994-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.48,"bereinigt"
"1994-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",36.97,"bereinigt"
"1994-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.75,"bereinigt"
"1994-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",949.43,"bereinigt"
"1994-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.61,"bereinigt"
"1994-01-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",22.37,"bereinigt"
"1994-01-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.33,"bereinigt"
"1994-01-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",937.72,"bereinigt"
"1994-01-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.41,"bereinigt"
"1994-01-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",66.6,"bereinigt"
"1994-01-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.7,"bereinigt"
"1994-01-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",942.61,"bereinigt"
"1994-01-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.57,"bereinigt"
"1994-01-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.62,"bereinigt"
"1994-01-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.27,"bereinigt"
"1994-01-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.19,"bereinigt"
"1994-01-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.09,"bereinigt"
"1994-01-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",30.55,"bereinigt"
"1994-01-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.09,"bereinigt"
"1994-01-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",958.01,"bereinigt"
"1994-01-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.09,"bereinigt"
"1994-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",18.81,"bereinigt"
"1994-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.95,"bereinigt"
"1994-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",948.8,"bereinigt"
"1994-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.11,"bereinigt"
"1994-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",9.94,"bereinigt"
"1994-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.99,"bereinigt"
