"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2000-01-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2000-01-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",NA,"bereinigt"
"2000-01-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",NA,"bereinigt"
"2000-01-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",NA,"bereinigt"
"2000-01-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",NA,"bereinigt"
"2000-01-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2000-01-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",31.6,"bereinigt"
"2000-01-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.07,"bereinigt"
"2000-01-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.99,"bereinigt"
"2000-01-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.21,"bereinigt"
"2000-01-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",55.53,"bereinigt"
"2000-01-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.96,"bereinigt"
"2000-01-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.94,"bereinigt"
"2000-01-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.59,"bereinigt"
"2000-01-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",60.14,"bereinigt"
"2000-01-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.52,"bereinigt"
"2000-01-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.32,"bereinigt"
"2000-01-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.87,"bereinigt"
"2000-01-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",432,"bereinigt"
"2000-01-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",20.84,"bereinigt"
"2000-01-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.25,"bereinigt"
"2000-01-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.29,"bereinigt"
"2000-01-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",4.44,"bereinigt"
"2000-01-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",402.9,"bereinigt"
"2000-01-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",13.46,"bereinigt"
"2000-01-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.97,"bereinigt"
"2000-01-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.43,"bereinigt"
"2000-01-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.78,"bereinigt"
"2000-01-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.14,"bereinigt"
"2000-01-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.52,"bereinigt"
"2000-01-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.94,"bereinigt"
"2000-01-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.28,"bereinigt"
"2000-01-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",12.77,"bereinigt"
"2000-01-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.45,"bereinigt"
"2000-01-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.34,"bereinigt"
"2000-01-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.97,"bereinigt"
"2000-01-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",51.52,"bereinigt"
"2000-01-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.93,"bereinigt"
"2000-01-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.16,"bereinigt"
"2000-01-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.75,"bereinigt"
"2000-01-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",65.48,"bereinigt"
"2000-01-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.5,"bereinigt"
"2000-01-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.58,"bereinigt"
"2000-01-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.96,"bereinigt"
"2000-01-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",28.48,"bereinigt"
"2000-01-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.56,"bereinigt"
"2000-01-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.8,"bereinigt"
"2000-01-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-0.85,"bereinigt"
"2000-01-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",18.14,"bereinigt"
"2000-01-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.27,"bereinigt"
"2000-01-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.74,"bereinigt"
"2000-01-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-0.05,"bereinigt"
"2000-01-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",27.01,"bereinigt"
"2000-01-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.36,"bereinigt"
"2000-01-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.5,"bereinigt"
"2000-01-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.29,"bereinigt"
"2000-01-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",132.6,"bereinigt"
"2000-01-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",15.94,"bereinigt"
"2000-01-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4,"bereinigt"
"2000-01-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.86,"bereinigt"
"2000-01-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.08,"bereinigt"
"2000-01-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",118.2,"bereinigt"
"2000-01-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",28.4,"bereinigt"
"2000-01-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.7,"bereinigt"
"2000-01-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",976.07,"bereinigt"
"2000-01-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.12,"bereinigt"
"2000-01-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.7,"bereinigt"
"2000-01-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-0.1,"bereinigt"
"2000-01-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.74,"bereinigt"
"2000-01-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.13,"bereinigt"
"2000-01-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",33.9,"bereinigt"
"2000-01-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",14.47,"bereinigt"
"2000-01-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.65,"bereinigt"
"2000-01-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.86,"bereinigt"
"2000-01-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.52,"bereinigt"
"2000-01-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",595.8,"bereinigt"
"2000-01-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",13.21,"bereinigt"
"2000-01-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.8,"bereinigt"
"2000-01-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.28,"bereinigt"
"2000-01-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.63,"bereinigt"
"2000-01-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",419.7,"bereinigt"
"2000-01-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",19.16,"bereinigt"
"2000-01-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.86,"bereinigt"
"2000-01-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.79,"bereinigt"
"2000-01-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.52,"bereinigt"
"2000-01-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.9,"bereinigt"
"2000-01-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",34.13,"bereinigt"
"2000-01-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-4.92,"bereinigt"
"2000-01-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.01,"bereinigt"
"2000-01-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",0.02,"bereinigt"
"2000-01-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",79.32,"bereinigt"
"2000-01-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-7.37,"bereinigt"
"2000-01-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.15,"bereinigt"
"2000-01-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-5.56,"bereinigt"
"2000-01-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",42.73,"bereinigt"
"2000-01-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-6.96,"bereinigt"
"2000-01-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.99,"bereinigt"
"2000-01-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-4.25,"bereinigt"
"2000-01-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",64.51,"bereinigt"
"2000-01-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-5.19,"bereinigt"
"2000-01-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.93,"bereinigt"
"2000-01-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",-2.07,"bereinigt"
"2000-01-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",2.1,"bereinigt"
"2000-01-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",62.78,"bereinigt"
"2000-01-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",-1.96,"bereinigt"
"2000-01-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.45,"bereinigt"
"2000-01-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",1.98,"bereinigt"
"2000-01-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",424.2,"bereinigt"
"2000-01-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",21.76,"bereinigt"
"2000-01-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.71,"bereinigt"
"2000-01-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.29,"bereinigt"
"2000-01-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.77,"bereinigt"
"2000-01-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",548.7,"bereinigt"
"2000-01-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",17.75,"bereinigt"
"2000-01-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.82,"bereinigt"
"2000-01-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.55,"bereinigt"
"2000-01-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.53,"bereinigt"
"2000-01-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-01-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",89.06,"bereinigt"
"2000-01-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.05,"bereinigt"
"2000-01-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.4,"bereinigt"
"2000-01-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.93,"bereinigt"
"2000-02-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-02-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",94.29,"bereinigt"
"2000-02-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.71,"bereinigt"
"2000-02-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.79,"bereinigt"
"2000-02-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.42,"bereinigt"
"2000-02-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",684.6,"bereinigt"
"2000-02-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",17.69,"bereinigt"
"2000-02-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.56,"bereinigt"
"2000-02-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.41,"bereinigt"
"2000-02-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.31,"bereinigt"
"2000-02-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-02-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",40.55,"bereinigt"
"2000-02-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.27,"bereinigt"
"2000-02-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",981.67,"bereinigt"
"2000-02-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.05,"bereinigt"
"2000-02-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-02-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",95.98,"bereinigt"
"2000-02-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.52,"bereinigt"
"2000-02-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",985.39,"bereinigt"
"2000-02-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.87,"bereinigt"
"2000-02-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",20.1,"bereinigt"
"2000-02-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",85.88,"bereinigt"
"2000-02-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.42,"bereinigt"
"2000-02-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.31,"bereinigt"
"2000-02-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.24,"bereinigt"
"2000-02-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-02-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",74.71,"bereinigt"
"2000-02-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.02,"bereinigt"
"2000-02-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.39,"bereinigt"
"2000-02-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.89,"bereinigt"
"2000-02-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",129.3,"bereinigt"
"2000-02-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",30.23,"bereinigt"
"2000-02-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.14,"bereinigt"
"2000-02-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.89,"bereinigt"
"2000-02-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.24,"bereinigt"
"2000-02-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",357.3,"bereinigt"
"2000-02-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",25.1,"bereinigt"
"2000-02-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.56,"bereinigt"
"2000-02-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.3,"bereinigt"
"2000-02-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.66,"bereinigt"
"2000-02-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",286.5,"bereinigt"
"2000-02-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",67.79,"bereinigt"
"2000-02-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.31,"bereinigt"
"2000-02-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.9,"bereinigt"
"2000-02-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.8,"bereinigt"
"2000-02-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",10.2,"bereinigt"
"2000-02-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",110.31,"bereinigt"
"2000-02-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.51,"bereinigt"
"2000-02-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",974.74,"bereinigt"
"2000-02-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.18,"bereinigt"
"2000-02-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",NA,"bereinigt"
"2000-02-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",NA,"bereinigt"
"2000-02-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",NA,"bereinigt"
"2000-02-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",NA,"bereinigt"
"2000-02-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",NA,"bereinigt"
"2000-02-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-02-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",26.8,"bereinigt"
"2000-02-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.68,"bereinigt"
"2000-02-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.54,"bereinigt"
"2000-02-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.83,"bereinigt"
"2000-02-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",868.5,"bereinigt"
"2000-02-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",24.14,"bereinigt"
"2000-02-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.22,"bereinigt"
"2000-02-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.61,"bereinigt"
"2000-02-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",5.5,"bereinigt"
"2000-02-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",31.8,"bereinigt"
"2000-02-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",45.43,"bereinigt"
"2000-02-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.15,"bereinigt"
"2000-02-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",972.66,"bereinigt"
"2000-02-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.91,"bereinigt"
"2000-02-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",489.3,"bereinigt"
"2000-02-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",37.05,"bereinigt"
"2000-02-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.79,"bereinigt"
"2000-02-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.5,"bereinigt"
"2000-02-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.09,"bereinigt"
"2000-02-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",303,"bereinigt"
"2000-02-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",39.67,"bereinigt"
"2000-02-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.46,"bereinigt"
"2000-02-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",957.54,"bereinigt"
"2000-02-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.8,"bereinigt"
"2000-02-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",110.1,"bereinigt"
"2000-02-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",43.32,"bereinigt"
"2000-02-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.89,"bereinigt"
"2000-02-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.68,"bereinigt"
"2000-02-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.18,"bereinigt"
"2000-02-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",410.7,"bereinigt"
"2000-02-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",25.42,"bereinigt"
"2000-02-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",2.5,"bereinigt"
"2000-02-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.34,"bereinigt"
"2000-02-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.01,"bereinigt"
"2000-02-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",443.1,"bereinigt"
"2000-02-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",54.58,"bereinigt"
"2000-02-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.96,"bereinigt"
"2000-02-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",959.23,"bereinigt"
"2000-02-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.1,"bereinigt"
"2000-02-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",126,"bereinigt"
"2000-02-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",36.15,"bereinigt"
"2000-02-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",1.72,"bereinigt"
"2000-02-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.54,"bereinigt"
"2000-02-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",2.52,"bereinigt"
"2000-02-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2000-02-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",107.06,"bereinigt"
"2000-02-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",0.52,"bereinigt"
"2000-02-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",977.14,"bereinigt"
"2000-02-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",3.32,"bereinigt"
