"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-01T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9021.1,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",39.14,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",25.07,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",36.41,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",3.29,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",29.62,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",25.31,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",9.42,"provisorisch"
"2020-01-01T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-01T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",18.15,"provisorisch"
"2020-01-01T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",5.56,"provisorisch"
"2020-01-01T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",26.19,"provisorisch"
"2020-01-01T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",5.77,"provisorisch"
"2020-01-01T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",15.12,"provisorisch"
"2020-01-01T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.25,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.32,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",20.75,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.78,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.75,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",8.53,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.42,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",14.99,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",17.15,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-02T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",4930.19,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",32.04,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",18.87,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",32.34,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",8.37,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.35,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",15.92,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",14.55,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-02T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",8718.91,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",38.9,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",27.45,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",32.3,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",8.09,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",18.14,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",15.19,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",18.52,"provisorisch"
"2020-01-02T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-02T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",16.33,"provisorisch"
"2020-01-02T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.47,"provisorisch"
"2020-01-02T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",24.39,"provisorisch"
"2020-01-02T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",9.1,"provisorisch"
"2020-01-02T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",18.31,"provisorisch"
"2020-01-02T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.57,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.31,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",22.48,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",9.89,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",27.82,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",16.61,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",18.79,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.38,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",31.29,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-03T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",8388.29,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",41.6,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",26.71,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",38.6,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",12.6,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",19.96,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",16.59,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",31.53,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-03T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",14332.84,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",54.99,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",41.44,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",41.63,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",9.03,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",20.88,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",17.01,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",17.87,"provisorisch"
"2020-01-03T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-03T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",10.64,"provisorisch"
"2020-01-03T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",2.17,"provisorisch"
"2020-01-03T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",17.03,"provisorisch"
"2020-01-03T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",26.36,"provisorisch"
"2020-01-03T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",41.47,"provisorisch"
"2020-01-03T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.61,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.21,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",10.63,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",2.44,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",16.58,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",48.37,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",10.21,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.01,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",65.96,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-04T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7769.61,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",26.03,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",13.54,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",29.02,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",42.86,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",8.97,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",6.88,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",57.66,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-04T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9521.89,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",35.38,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",19.6,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",37.6,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",30.74,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",10.79,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",7.93,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",54.07,"provisorisch"
"2020-01-04T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-04T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.98,"provisorisch"
"2020-01-04T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.09,"provisorisch"
"2020-01-04T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.77,"provisorisch"
"2020-01-04T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",53.46,"provisorisch"
"2020-01-04T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",64.77,"provisorisch"
"2020-01-04T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.45,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.28,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",27.7,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",10.14,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",37.44,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",26.98,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",11.14,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",8.67,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",57.93,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-05T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16970.04,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",39.63,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",21.15,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",43.36,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",26.03,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",11.62,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",8.87,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",52.64,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-05T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18198.46,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",40.99,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",23.1,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",42.97,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",23.85,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",12.62,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",9.37,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",52.94,"provisorisch"
"2020-01-05T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-05T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",5.91,"provisorisch"
"2020-01-05T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",1.15,"provisorisch"
"2020-01-05T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",9.53,"provisorisch"
"2020-01-05T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",54.58,"provisorisch"
"2020-01-05T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",68.25,"provisorisch"
"2020-01-05T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.75,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.41,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",52.47,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",38.34,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",41.55,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",7.09,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",22.27,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",18.1,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",16.4,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-06T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14992.19,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",65.49,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",50.18,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",48.3,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",7.03,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",22.96,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",18.83,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",18.9,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-06T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",16840.55,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",71.15,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",58.36,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",46.57,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",6.09,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",24.58,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",19.61,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",17.01,"provisorisch"
"2020-01-06T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-06T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",27.9,"provisorisch"
"2020-01-06T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",14.93,"provisorisch"
"2020-01-06T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",30.45,"provisorisch"
"2020-01-06T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",13.76,"provisorisch"
"2020-01-06T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",41.26,"provisorisch"
"2020-01-06T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",2.17,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.41,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",51.97,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",33.68,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",47.74,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",7.71,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",17.34,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",13.67,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",22.33,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-07T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",16547.94,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",67.12,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",48.55,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",53.91,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",6.7,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",18.11,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",14.2,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",18.94,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-07T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",18141.5,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",73.81,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",56.76,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",54.13,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",5.81,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",19.31,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",14.76,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",17.57,"provisorisch"
"2020-01-07T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-07T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",18.02,"provisorisch"
"2020-01-07T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",4.86,"provisorisch"
"2020-01-07T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",27,"provisorisch"
"2020-01-07T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",24.32,"provisorisch"
"2020-01-07T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",47.67,"provisorisch"
"2020-01-07T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",1.86,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.43,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",59.21,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",42.3,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",48.38,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",3.98,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",19.66,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",15.2,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",15.32,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2020-01-08T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",14991.16,"provisorisch"
"2020-01-08T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",82.08,"provisorisch"
"2020-01-08T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",66.7,"provisorisch"
"2020-01-08T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",54.7,"provisorisch"
"2020-01-08T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",2.95,"provisorisch"
