"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2021-11-16T00:00+0100","Zch_Stampfenbachstrasse","O3_max_h1","d1","µg/m3",21.9,"provisorisch"
"2021-11-16T00:00+0100","Zch_Stampfenbachstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-16T00:00+0100","Zch_Stampfenbachstrasse","PN","d1","1/cm3",7690.34,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","NOx","d1","ppb",37.63,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","NO","d1","µg/m3",28.36,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","NO2","d1","µg/m3",28.49,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","O3","d1","µg/m3",11.57,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","PM10","d1","µg/m3",14.84,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","PM2.5","d1","µg/m3",11.19,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","O3_max_h1","d1","µg/m3",18.02,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-16T00:00+0100","Zch_Schimmelstrasse","PN","d1","1/cm3",9810.34,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","NOx","d1","ppb",48.38,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","NO","d1","µg/m3",39.7,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","NO2","d1","µg/m3",31.65,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","O3","d1","µg/m3",9.56,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","PM10","d1","µg/m3",14.43,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","PM2.5","d1","µg/m3",12.82,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","O3_max_h1","d1","µg/m3",16.76,"provisorisch"
"2021-11-16T00:00+0100","Zch_Rosengartenstrasse","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-16T00:00+0100","Zch_Heubeeribüel","NOx","d1","ppb",12.36,"provisorisch"
"2021-11-16T00:00+0100","Zch_Heubeeribüel","NO","d1","µg/m3",5.08,"provisorisch"
"2021-11-16T00:00+0100","Zch_Heubeeribüel","NO2","d1","µg/m3",15.85,"provisorisch"
"2021-11-16T00:00+0100","Zch_Heubeeribüel","O3","d1","µg/m3",16.78,"provisorisch"
"2021-11-16T00:00+0100","Zch_Heubeeribüel","O3_max_h1","d1","µg/m3",23.22,"provisorisch"
"2021-11-16T00:00+0100","Zch_Heubeeribüel","O3_nb_h1>120","d1","1",0,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","SO2","d1","µg/m3",0.82,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","CO","d1","mg/m3",0.23,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","NOx","d1","ppb",16.84,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","NO","d1","µg/m3",7.17,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","NO2","d1","µg/m3",21.2,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","O3","d1","µg/m3",19.04,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","PM10","d1","µg/m3",9.95,"provisorisch"
"2021-11-17T00:00+0100","Zch_Stampfenbachstrasse","PM2.5","d1","µg/m3",7.43,"provisorisch"
